id,drug_id,preparation_name,components,interaction_info,scraped_at
4205,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4206,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4207,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4208,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4209,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4210,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4211,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4212,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4213,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4214,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4215,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4216,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4217,DDInter480,,[],The recommended maximum number of medicines in the 'anticholinergics/antispasmodics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anticholinergics/antispasmodics' category.,2025-12-29 00:38:12
4218,DDInter485,,[],The recommended maximum number of medicines in the 'antineoplastic antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antineoplastic antibiotics' category.,2025-12-29 00:38:13
4219,DDInter498,,[],The recommended maximum number of medicines in the 'tetracycline-type antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'tetracycline-type antibiotics' category.,2025-12-29 00:38:14
4220,DDInter498,,[],The recommended maximum number of medicines in the 'tetracycline-type antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'tetracycline-type antibiotics' category.,2025-12-29 00:38:14
4221,DDInter482,,[],The recommended maximum number of medicines in the 'protease inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'protease inhibitors' category.,2025-12-29 00:38:14
4222,DDInter482,,[],The recommended maximum number of medicines in the 'protease inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'protease inhibitors' category.,2025-12-29 00:38:14
4223,DDInter482,,[],The recommended maximum number of medicines in the 'protease inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'protease inhibitors' category.,2025-12-29 00:38:14
4224,DDInter482,,[],The recommended maximum number of medicines in the 'protease inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'protease inhibitors' category.,2025-12-29 00:38:14
4225,DDInter482,,[],The recommended maximum number of medicines in the 'protease inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'protease inhibitors' category.,2025-12-29 00:38:14
4226,DDInter482,,[],The recommended maximum number of medicines in the 'protease inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'protease inhibitors' category.,2025-12-29 00:38:14
4227,DDInter482,,[],The recommended maximum number of medicines in the 'protease inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'protease inhibitors' category.,2025-12-29 00:38:14
4228,DDInter482,,[],The recommended maximum number of medicines in the 'protease inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'protease inhibitors' category.,2025-12-29 00:38:14
4229,DDInter482,,[],The recommended maximum number of medicines in the 'protease inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'protease inhibitors' category.,2025-12-29 00:38:14
4230,DDInter500,,[],The recommended maximum number of medicines in the 'bone resorption inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'bone resorption inhibitors' category.,2025-12-29 00:38:16
4231,DDInter496,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.,2025-12-29 00:38:16
4232,DDInter496,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.,2025-12-29 00:38:16
4233,DDInter496,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.,2025-12-29 00:38:16
4234,DDInter496,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.,2025-12-29 00:38:16
4235,DDInter496,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.,2025-12-29 00:38:16
4236,DDInter496,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.,2025-12-29 00:38:16
4237,DDInter496,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.,2025-12-29 00:38:16
4238,DDInter502,,[],The recommended maximum number of medicines in the 'peripherally acting antihypertensives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'peripherally acting antihypertensives' category.,2025-12-29 00:38:16
4239,DDInter502,,[],The recommended maximum number of medicines in the 'peripherally acting antihypertensives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'peripherally acting antihypertensives' category.,2025-12-29 00:38:16
4240,DDInter502,,[],The recommended maximum number of medicines in the 'peripherally acting antihypertensives' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'peripherally acting antihypertensives' category.,2025-12-29 00:38:16
4241,DDInter51,,[],The recommended maximum number of medicines in the 'incretin-based therapies' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'incretin-based therapies' category.,2025-12-29 00:38:17
4242,DDInter51,,[],The recommended maximum number of medicines in the 'incretin-based therapies' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'incretin-based therapies' category.,2025-12-29 00:38:17
4243,DDInter521,,[],The recommended maximum number of medicines in the 'cerebral stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cerebral stimulants' category.,2025-12-29 00:38:18
4244,DDInter519,,[],The recommended maximum number of medicines in the 'acid suppressant agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'acid suppressant agents' category.,2025-12-29 00:38:18
4245,DDInter519,,[],The recommended maximum number of medicines in the 'acid suppressant agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'acid suppressant agents' category.,2025-12-29 00:38:18
4246,DDInter519,,[],The recommended maximum number of medicines in the 'acid suppressant agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'acid suppressant agents' category.,2025-12-29 00:38:18
4247,DDInter519,,[],The recommended maximum number of medicines in the 'acid suppressant agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'acid suppressant agents' category.,2025-12-29 00:38:18
4248,DDInter519,,[],The recommended maximum number of medicines in the 'acid suppressant agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'acid suppressant agents' category.,2025-12-29 00:38:18
4249,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4250,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4251,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4252,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4253,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4254,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4255,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4256,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4257,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4258,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4259,DDInter518,,[],The recommended maximum number of medicines in the 'stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'stimulants' category.,2025-12-29 00:38:19
4260,DDInter518,,[],The recommended maximum number of medicines in the 'anorexiants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'anorexiants' category.,2025-12-29 00:38:19
4261,DDInter504,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:19
4262,DDInter504,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:19
4263,DDInter504,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:19
4264,DDInter504,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:19
4265,DDInter504,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:19
4266,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4267,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4268,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4269,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4270,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4271,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4272,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4273,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4274,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4275,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4276,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4277,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4278,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4279,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4280,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4281,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4282,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4283,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4284,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4285,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4286,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4287,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4288,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4289,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4290,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4291,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4292,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4293,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4294,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4295,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4296,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4297,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4298,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4299,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4300,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4301,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4302,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4303,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4304,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4305,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4306,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4307,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4308,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4309,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4310,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4311,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4312,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4313,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4314,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4315,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4316,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4317,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4318,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4319,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4320,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4321,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4322,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4323,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4324,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4325,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4326,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4327,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4328,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4329,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4330,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4331,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4332,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4333,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4334,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4335,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4336,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4337,DDInter517,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.,2025-12-29 00:38:20
4338,DDInter526,,[],The recommended maximum number of medicines in the 'cerebral stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cerebral stimulants' category.,2025-12-29 00:38:20
4339,DDInter520,,[],The recommended maximum number of medicines in the 'tranquilizers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'tranquilizers' category.,2025-12-29 00:38:20
4340,DDInter520,,[],The recommended maximum number of medicines in the 'tranquilizers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'tranquilizers' category.,2025-12-29 00:38:20
4341,DDInter520,,[],The recommended maximum number of medicines in the 'tranquilizers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'tranquilizers' category.,2025-12-29 00:38:20
4342,DDInter520,,[],The recommended maximum number of medicines in the 'tranquilizers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'tranquilizers' category.,2025-12-29 00:38:20
4343,DDInter520,,[],The recommended maximum number of medicines in the 'tranquilizers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'tranquilizers' category.,2025-12-29 00:38:20
4344,DDInter520,,[],The recommended maximum number of medicines in the 'tranquilizers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'tranquilizers' category.,2025-12-29 00:38:20
4345,DDInter520,,[],The recommended maximum number of medicines in the 'tranquilizers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'tranquilizers' category.,2025-12-29 00:38:20
4346,DDInter511,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:20
4347,DDInter511,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:20
4348,DDInter511,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:20
4349,DDInter511,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:20
4350,DDInter511,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.,2025-12-29 00:38:20
4351,DDInter527,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.,2025-12-29 00:38:21
4352,DDInter541,,[],The recommended maximum number of medicines in the 'beta-lactam antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta-lactam antibiotics' category.,2025-12-29 00:38:22
4353,DDInter541,,[],The recommended maximum number of medicines in the 'beta-lactam antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta-lactam antibiotics' category.,2025-12-29 00:38:22
4354,DDInter541,,[],The recommended maximum number of medicines in the 'beta-lactam antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta-lactam antibiotics' category.,2025-12-29 00:38:22
4355,DDInter545,,[],The recommended maximum number of medicines in the 'estrogens' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'estrogens' category.,2025-12-29 00:38:23
4356,DDInter548,,[],The recommended maximum number of medicines in the 'estrogens' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'estrogens' category.,2025-12-29 00:38:24
4357,DDInter548,,[],The recommended maximum number of medicines in the 'antineoplastic hormones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antineoplastic hormones' category.,2025-12-29 00:38:24
4358,DDInter547,,[],The recommended maximum number of medicines in the 'cerebral stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cerebral stimulants' category.,2025-12-29 00:38:25
4359,DDInter547,,[],The recommended maximum number of medicines in the 'cerebral stimulants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cerebral stimulants' category.,2025-12-29 00:38:25
4360,DDInter513,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.,2025-12-29 00:38:25
4361,DDInter513,,[],The recommended maximum number of medicines in the 'cortisones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cortisones' category.,2025-12-29 00:38:25
