id,drug_id,preparation_name,components,interaction_info
4770,DDInter600,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
4771,DDInter600,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
4772,DDInter600,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
4773,DDInter600,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
4774,DDInter604,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4775,DDInter604,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4776,DDInter604,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4777,DDInter604,,[],The recommended maximum number of medicines in the 'progestins' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'progestins' category.
4778,DDInter603,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
4779,DDInter603,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
4780,DDInter603,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
4781,DDInter603,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
4782,DDInter603,,[],The recommended maximum number of medicines in the 'antidopaminergic-like antiemetics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidopaminergic-like antiemetics' category.
4783,DDInter608,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4784,DDInter608,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4785,DDInter608,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4786,DDInter608,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4787,DDInter608,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4788,DDInter61,,[],The recommended maximum number of medicines in the 'cholinergics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cholinergics' category.
4789,DDInter61,,[],The recommended maximum number of medicines in the 'cholinergics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cholinergics' category.
4790,DDInter607,,[],The recommended maximum number of medicines in the 'incretin-based therapies' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'incretin-based therapies' category.
4791,DDInter607,,[],The recommended maximum number of medicines in the 'incretin-based therapies' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'incretin-based therapies' category.
4792,DDInter607,,[],The recommended maximum number of medicines in the 'incretin-based therapies' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'incretin-based therapies' category.
4793,DDInter607,,[],The recommended maximum number of medicines in the 'incretin-based therapies' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'incretin-based therapies' category.
4794,DDInter607,,[],The recommended maximum number of medicines in the 'incretin-based therapies' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'incretin-based therapies' category.
4795,DDInter62,,[],The recommended maximum number of medicines in the 'agents for pulmonary hypertension' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'agents for pulmonary hypertension' category.
4796,DDInter627,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.
4797,DDInter627,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.
4798,DDInter624,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4799,DDInter624,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4800,DDInter624,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4801,DDInter624,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4802,DDInter624,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4803,DDInter622,,[],The recommended maximum number of medicines in the 'cholinergics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cholinergics' category.
4804,DDInter622,,[],The recommended maximum number of medicines in the 'cholinergics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cholinergics' category.
4805,DDInter625,,[],The recommended maximum number of medicines in the 'gonadotropin-releasing hormone antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'gonadotropin-releasing hormone antagonists' category.
4806,DDInter638,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
4807,DDInter638,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
4808,DDInter638,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
4809,DDInter638,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
4810,DDInter638,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
4811,DDInter638,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
4812,DDInter638,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
4813,DDInter638,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
4814,DDInter638,,[],The recommended maximum number of medicines in the 'angiotensin converting enzyme inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin converting enzyme inhibitors' category.
4815,DDInter64,,[],The recommended maximum number of medicines in the 'cholinergics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cholinergics' category.
4816,DDInter64,,[],The recommended maximum number of medicines in the 'cholinergics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'cholinergics' category.
4817,DDInter649,,[],The recommended maximum number of medicines in the 'antineoplastic hormones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antineoplastic hormones' category.
4818,DDInter650,,[],The recommended maximum number of medicines in the 'decongestants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'decongestants' category.
4819,DDInter650,,[],The recommended maximum number of medicines in the 'sympathomimetic amines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'sympathomimetic amines' category.
4820,DDInter650,,[],The recommended maximum number of medicines in the 'sympathomimetic amines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'sympathomimetic amines' category.
4821,DDInter650,,[],The recommended maximum number of medicines in the 'decongestants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'decongestants' category.
4822,DDInter650,,[],The recommended maximum number of medicines in the 'decongestants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'decongestants' category.
4823,DDInter650,,[],The recommended maximum number of medicines in the 'sympathomimetic amines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'sympathomimetic amines' category.
4824,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4825,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4826,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4827,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4828,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4829,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4830,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4831,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4832,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4833,DDInter652,,[],The recommended maximum number of medicines in the 'sympathomimetic amines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'sympathomimetic amines' category.
4834,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4835,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4836,DDInter652,,[],The recommended maximum number of medicines in the 'sympathomimetic amines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'sympathomimetic amines' category.
4837,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4838,DDInter652,,[],The recommended maximum number of medicines in the 'inhaled smooth muscle relaxants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'inhaled smooth muscle relaxants' category.
4839,DDInter652,,[],The recommended maximum number of medicines in the 'sympathomimetic amines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'sympathomimetic amines' category.
4840,DDInter664,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.
4841,DDInter664,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.
4842,DDInter664,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.
4843,DDInter664,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.
4844,DDInter656,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4845,DDInter656,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4846,DDInter656,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4847,DDInter656,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4848,DDInter656,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4849,DDInter656,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4850,DDInter656,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4851,DDInter657,,[],The recommended maximum number of medicines in the 'agents for pulmonary hypertension' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'agents for pulmonary hypertension' category.
4852,DDInter665,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.
4853,DDInter665,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.
4854,DDInter665,,[],The recommended maximum number of medicines in the 'ergot-like drugs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'ergot-like drugs' category.
4855,DDInter662,,[],The recommended maximum number of medicines in the 'vitamin d analogs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'vitamin d analogs' category.
4856,DDInter662,,[],The recommended maximum number of medicines in the 'vitamin d analogs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'vitamin d analogs' category.
4857,DDInter658,,[],The recommended maximum number of medicines in the 'angiotensin II inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'angiotensin II inhibitors' category.
4858,DDInter655,,[],The recommended maximum number of medicines in the 'antineoplastic antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antineoplastic antibiotics' category.
4859,DDInter672,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4860,DDInter672,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4861,DDInter672,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4862,DDInter672,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4863,DDInter672,,[],The recommended maximum number of medicines in the 'antidepressants' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antidepressants' category.
4864,DDInter670,,[],The recommended maximum number of medicines in the 'macrolide-type antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'macrolide-type antibiotics' category.
4865,DDInter670,,[],The recommended maximum number of medicines in the 'macrolide-type antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'macrolide-type antibiotics' category.
4866,DDInter670,,[],The recommended maximum number of medicines in the 'macrolide-type antibiotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'macrolide-type antibiotics' category.
4867,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4868,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4869,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4870,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4871,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4872,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4873,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4874,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4875,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4876,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4877,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4878,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4879,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4880,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4881,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4882,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4883,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4884,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4885,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4886,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4887,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4888,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4889,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4890,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4891,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4892,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4893,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4894,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4895,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4896,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4897,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4898,DDInter673,,[],The recommended maximum number of medicines in the 'NMDA antagonists' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NMDA antagonists' category.
4899,DDInter676,,[],The recommended maximum number of medicines in the 'acid suppressant agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'acid suppressant agents' category.
4900,DDInter676,,[],The recommended maximum number of medicines in the 'acid suppressant agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'acid suppressant agents' category.
4901,DDInter676,,[],The recommended maximum number of medicines in the 'acid suppressant agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'acid suppressant agents' category.
4902,DDInter676,,[],The recommended maximum number of medicines in the 'acid suppressant agents' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'acid suppressant agents' category.
4903,DDInter677,,[],The recommended maximum number of medicines in the 'benzodiazepines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'benzodiazepines' category.
4904,DDInter677,,[],The recommended maximum number of medicines in the 'hypnotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'hypnotics' category.
4905,DDInter677,,[],The recommended maximum number of medicines in the 'benzodiazepines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'benzodiazepines' category.
4906,DDInter678,,[],The recommended maximum number of medicines in the 'estrogens' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'estrogens' category.
4907,DDInter675,,[],The recommended maximum number of medicines in the 'beta blockers' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'beta blockers' category.
4908,DDInter680,,[],The recommended maximum number of medicines in the 'estrogens' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'estrogens' category.
4909,DDInter681,,[],The recommended maximum number of medicines in the 'antineoplastic hormones' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antineoplastic hormones' category.
4910,DDInter68,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4911,DDInter68,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4912,DDInter68,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4913,DDInter68,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4914,DDInter68,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4915,DDInter68,,[],The recommended maximum number of medicines in the 'potassium sparing diuretics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'potassium sparing diuretics' category.
4916,DDInter683,,[],The recommended maximum number of medicines in the 'estrogens' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'estrogens' category.
4917,DDInter685,,[],The recommended maximum number of medicines in the 'hypnotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'hypnotics' category.
4918,DDInter682,,[],The recommended maximum number of medicines in the 'estrogens' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'estrogens' category.
4919,DDInter684,,[],The recommended maximum number of medicines in the 'estrogens' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'estrogens' category.
4920,DDInter687,,[],The recommended maximum number of medicines in the 'biologic DMARDs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'biologic DMARDs' category.
4921,DDInter691,,[],The recommended maximum number of medicines in the 'hypnotics' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'hypnotics' category.
4922,DDInter7,,[],The recommended maximum number of medicines in the 'CDK 4/6 inhibitors' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'CDK 4/6 inhibitors' category.
4923,DDInter703,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4924,DDInter703,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4925,DDInter703,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4926,DDInter703,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4927,DDInter703,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4928,DDInter703,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4929,DDInter703,,[],The recommended maximum number of medicines in the 'NNRTIs' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'NNRTIs' category.
4930,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4931,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4932,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4933,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4934,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4935,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4936,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4937,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4938,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4939,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
4940,DDInter699,,[],The recommended maximum number of medicines in the 'nonsteroidal anti-inflammatories' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'nonsteroidal anti-inflammatories' category.
